"","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
"251","MTD3546","Chondrus crispus","respiration rate",0.553603818387844,0.107821027751766,1.82228621108321,4.43041076984524,FALSE,2.31916628156384,1.28904961012581,302.544892634631,2.73915004821811,302.93602,-19.6793271423859,FALSE,4.52501765179312,0.943686180982226,1,8,NA,8.72111042364775e-10
"252","MTD3547","Griffithsia flosculosa","respiration rate",0.532143187776355,0.0702745826777912,1.4787432968982,2.88786007114444,FALSE,2.14799233901225,0.5001798274401,300.663005198993,1.56062651268605,302.978287,-19.3795093117978,FALSE,-5.82917295628274,0.967892171006717,1,8,NA,1.48830268483939e-09
"253","MTD3554","Acanthophora spicifera","respiration rate",0.000890744191996894,23548.2956079823,-5.80186593916492,21651223.2949466,FALSE,0.00229774789977257,15031.3558677468,350,55659006.0751838,315.067576,-6.32186562195628,FALSE,20.8230480882369,-0.0935208866554984,0,5,NA,0.00179653496928959
"254","MTD3555","Gracilaria verrucosa","respiration rate",0.171869544259365,0.225048761461337,-0.148766662951046,8.8850711401153,FALSE,4.85030699552051,24.7037355354825,309.304447967102,19.1059686366327,309.351427,-6.63108314762956,FALSE,8.91616906355366,0.461277840366609,2,3,NA,0.000753766934435032
"255","MTD3556","Bostrychia binderi","respiration rate",0.446148076259496,0.281806074490825,9.78494905587324,11.116613533141,FALSE,4.83980172454193,14939468.0237961,350,1355468924.67913,314.911257,-6.65057564720775,FALSE,12.1876118891516,0.885413032989733,0,5,NA,0.000204658645061502
"256","MTD3557","Cladophora repens","respiration rate",0.128103750312243,0.293927590177764,-2.37293683699995,11.5955134439148,FALSE,4.26472931491996,154970676.180736,350,2389597713.48217,315.05565,-7.08995237037551,FALSE,12.7395371435205,0.272886980657091,0,5,NA,0.000489820869414106
"257","MTD3562","Catenella repens","respiration rate",0.0200371412188359,1621.23914706388,-5.87600711292519,138300.898554768,FALSE,0.0429509402356521,289.076607121758,250,462838.798089451,285.5194935,-7.44179707365887,FALSE,17.842539063651,-0.0533410887774262,0,5,NA,0.000586745382920552
"258","MTD3563","Spyridia filamentosa","respiration rate",0.0988282496350189,0.337071121208891,-3.21704635054501,13.2919499611121,FALSE,4.25344037336211,613672591.402907,350,5440680440.44328,315.12218,-6.85531585278356,FALSE,14.2113848345344,0.15316066861623,0,5,NA,0.000698807759961027
"259","MTD3564","Gracilaria verrucosa","respiration rate",0.877921885969934,3.50725786563689,28.4633863618073,145.317652434074,FALSE,0.881042347203953,1.83481612264124,350,6873.6554338743,315.04951,-6.35072483893491,FALSE,11.3278248837421,0.680985810527193,2,3,NA,0.00042784878094131
"260","MTD3565","Bostrychia binderi","respiration rate",0.436512935205791,0.318843801580217,9.64039487684911,12.67185853516,FALSE,2.61732543873101,541326.532506818,350,8793941.79789787,315.04734,-6.4332508539365,FALSE,10.3552322187192,0.793236765771991,1,4,NA,0.000262841258514343
"261","MTD3591","Fontinalis antipyretica","respiration rate",4.78747539653559,0.484066912836752,189.714627427243,20.3218832657501,FALSE,4.81789405857709,0.434174776019941,288.266648873641,3.02812459908788,288.15,-8.01634351800334,FALSE,-8.48336272438386,0.990098894284591,2,2,NA,0.000280351022707975
"262","MTD3613","Mougeotia","respiration rate",0.283225832495894,0.167290745348207,3.85206451136451,6.74122193298375,FALSE,3.77847144111695,58433602.4096939,350,1548276450.17495,308.15,-6.81054302580234,FALSE,10.0155593631061,0.759796106769494,0,6,NA,0.000429894601015968
"263","MTD3706","Laminaria saccharina","respiration rate",0.578408278039754,2.89233345116428,11.5069226465414,126.131518161188,FALSE,0.587122686609222,0.660015484055235,349.998943929822,4729.53876684575,303.15,-12.081541291314,FALSE,0.274299456522979,0.870058048401962,0,5,NA,3.03778619073217e-06
"264","MTD3707","Laminaria saccharina","respiration rate",0.114162638869911,8.21768600704232,-8.2040240590843,391.145489273841,FALSE,0.264120058475552,56.6165603750416,350,13156.2944240132,303.15,-12.752428960646,FALSE,2.24047354499824,0.543969164938397,0,5,NA,2.3213081270686e-06
"265","MTD3716","Zostera marina","respiration rate",0.304758821453991,859.494737475128,-2.93800055273707,254561.428920741,FALSE,0.00780102085543845,1741.5847236016,350,1846.02721022002,303.15,-10.3269006254934,FALSE,18.3751663264901,-0.229560435660985,1,4,NA,5.79999312754709e-06
"266","MTD3717","Zostera marina","respiration rate",0.829573796985149,0.995814409469066,21.5077285880003,41.0966349193939,FALSE,1.92181841393054,3.97774746151032,297.620232719939,6.78880678888328,298.15,-11.3954196917233,FALSE,17.0804047812187,0.525371479858779,2,3,NA,3.73750994416062e-06
"267","MTD3718","Zostera marina","respiration rate",0.868184641582324,1.55066834480321,24.178950760886,66.1875209856252,FALSE,0.869567478558913,1.03662298925755,342.24545508202,4456.83363177971,303.15,-11.7545675869973,FALSE,-5.5351198755874,0.948760899318915,0,5,NA,4.83150941723175e-06
"268","MTD3719","Zostera marina","respiration rate",1.18065160201711,87.9635717015359,36.9196821224417,3775.46320745326,FALSE,1.18072917955174,84.445863765124,350,401843.236005128,303.15,-11.8709554013119,FALSE,2.27760177585158,0.787135620637651,0,5,NA,4.2861425850858e-06
"269","MTD3720","Zostera marina","respiration rate",0.278289521476675,0.0607373949549411,0.666747833331788,2.4681091518896,FALSE,17.5123227814224,86664.7848756875,302.00403667186,3392.35248419501,298.15,-10.1614176133701,FALSE,-7.60827319953113,0.965267388690789,1,4,NA,2.1768605150272e-05
"270","MTD3721","Zostera marina","respiration rate",0.185002355255374,0.426652850611635,-3.42053046624624,17.6018773169102,FALSE,1.73852723947707,241221.422083568,350,8025534.4880609,303.15,-10.5002069089131,FALSE,7.33066544571429,0.653738195027349,0,5,NA,1.66974390511297e-05
